,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
81,2020-08-29 23:19:47+00:00,https://twitter.com/SkipB_Burner/status/1299849256048623617,Dort when Harden and Westbrook are both in the game ,SkipB_Burner,1127,174,,,1301,-0.4,0.4,0.11830632088059383,0.8816936791194083,-0.7633873582388145
82,2020-08-29 20:32:41+00:00,https://twitter.com/_carlossxlis/status/1299807205210939393,James Harden with the range on me ,_carlossxlis,21,4,,,25,0.0,0.0,0.9580666874285562,0.041933312571444704,0.9161333748571114
83,2020-08-29 16:46:06+00:00,https://twitter.com/washedjean/status/1299750181408313344,James Harden plays basketball today. ,washedjean,83,2,,,85,0.0,0.0,0.6951499998499803,0.3048500001500196,0.39029999969996065
84,2020-08-29 13:39:01+00:00,https://twitter.com/BleacherReport/status/1299703102631800833,"Last summer, Houston reunited James Harden and Russell Westbrook after trading Chris Paul to the Thunder. Fast forward a year, and the two teams are tied 2-2 in the first round. Which PG could be the difference-maker? ",BleacherReport,5413,407,,,5820,0.0625,0.35,0.876212322930403,0.12378767706959208,0.7524246458608109
85,2020-08-28 21:51:23+00:00,https://twitter.com/hisokaphatcock/status/1299464621615706114,// nsfw I want to harden his web and use it as a dildo. I want him to watch me fuck myself with his web. And once I cum I’ll use the same dildo to peg him. pic.twitter.com/ubjLVtiwXO,hisokaphatcock,13,0,,,13,-0.2,0.3625,0.0030024056886027526,0.9969975943113921,-0.9939951886227893
86,2020-08-28 16:56:11+00:00,https://twitter.com/a_motherfirst/status/1299390332522594308,It’s a beautiful thing when you don’t allow the pain and betrayal you’ve faced harden your heart.,a_motherfirst,15,10,,,25,0.85,1.0,0.15653246294742204,0.84346753705258,-0.686935074105158
87,2020-08-28 16:42:00+00:00,https://twitter.com/FiveOutRuss/status/1299386763669053440,This Was Westbrooks team in his MVP year bro. He won 47 games with THIS TEAM. Harden was not robbed. Like at all ,FiveOutRuss,79,14,,,93,0.0,0.0,0.7587826023058872,0.2412173976941119,0.5175652046117754
88,2020-08-28 16:27:14+00:00,https://twitter.com/Rockets_Insider/status/1299383046144249862,Clint Capela took to Instagram to write out a birthday message for James Harden (via @ccapela15 / Instagram) #Rockets,Rockets_Insider,2073,255,,#Rockets,2328,0.0,0.0,0.39231209743560774,0.6076879025643906,-0.2153758051287829
89,2020-08-28 15:46:14+00:00,https://twitter.com/arxanii/status/1299372730891022337,Clint Capela wishing Harden a Happy Birthday ,arxanii,1019,89,,,1108,0.8,1.0,0.9162702369387454,0.08372976306125512,0.8325404738774903
90,2020-08-28 10:38:52+00:00,https://twitter.com/haranami_/status/1299295379716935681,"W: Himegimi, you're still an inexperienced yellow chick! In order for you to soar the skies, let us have you harden your heart and train! T: Hmph, that's exactly what I want to do! I'll steal one or two of your techniques, Long Locks, so I'll be able to find food on my own! pic.twitter.com/B5v7oiUYeS",haranami_,22,16,,,38,0.19999999999999998,0.4791666666666667,0.0034414635005191353,0.9965585364994792,-0.9931170729989601
91,2020-08-28 05:53:56+00:00,https://twitter.com/Hou5ton4L/status/1299223673510006784,When Harden gives Pat Bev the cookout legs again in the WCF &gt;&gt;&gt; pic.twitter.com/5BrA3FP7BM,Hou5ton4L,3680,673,,,4353,0.0,0.0,0.4004796987979154,0.5995203012020833,-0.19904060240416793
92,2020-08-28 04:43:21+00:00,https://twitter.com/hoopfiends/status/1299205907155386369,James Harden hitting the Stevie Wonder in the studio with lil baby ,hoopfiends,274,69,,,343,0.0,0.0,0.7772187546517603,0.2227812453482379,0.5544375093035223
93,2020-08-28 03:34:47+00:00,https://twitter.com/alfredogr_98/status/1299188654334771200,Kendall Jenner vs Khloe Kardashian Equipo de Kendall: PG : Jordan Clarkson SG: Devin Booker SF: Kyle Kuzma PF: Ben Simmons C: Blake Griffin Equipo de Khloe: PG: Rashad McCants SG: James Harden SF: Rick Fox PF: Lamar Odom C: Tristan Thompson ¿Quién gana? ,alfredogr_98,125,22,,,147,0.0,0.0,0.8755917107843203,0.12440828921568056,0.7511834215686397
94,2020-08-28 02:57:36+00:00,https://twitter.com/ProCityHoops/status/1299179295659757568,James Harden this series when being guarded by Lu Dort. 36 PTS 14 AST 8-34 FG 6-25 3PT Clamps by the rookie ,ProCityHoops,443,67,,,510,0.4,0.6,0.06200804125888826,0.9379919587411107,-0.8759839174822225
95,2020-08-27 23:11:26+00:00,https://twitter.com/ThunderND/status/1299122380330205184,A full minute of Dort putting Harden through hell: ,ThunderND,1017,194,,,1211,0.35,0.55,0.6721637447311372,0.327836255268863,0.34432748946227415
96,2020-08-27 20:14:04+00:00,https://twitter.com/wunnagunnaa/status/1299077744245043201,"Drug test this nigga, Harden lookin like he off a perc pic.twitter.com/Uwrqc2gzuK",wunnagunnaa,4,1,,,5,0.0,0.0,0.8022416029625532,0.1977583970374463,0.6044832059251068
97,2020-08-27 16:58:51+00:00,https://twitter.com/almurin77/status/1299028615833759744,That mf harden said : ,almurin77,1637,25,,,1662,0.0,0.0,0.36544976842852633,0.634550231571472,-0.2691004631429456
98,2020-08-27 12:08:58+00:00,https://twitter.com/Tailor_Thaddeus/status/1298955663809409024,Why James Harden look like a proud father ,Tailor_Thaddeus,3543,615,,,4158,0.8,1.0,0.6618240352670066,0.3381759647329927,0.3236480705340139
99,2020-08-27 12:05:52+00:00,https://twitter.com/DailyLoudTracks/status/1298954883786248193,Lil Baby x James Harden ,DailyLoudTracks,1732,371,,,2103,0.0,0.0,0.8755917107843203,0.12440828921568056,0.7511834215686397
